tenant_id,date,gas_m3,water_m3,electricity_kwh,transaction_id,amount,tenor,addres,status,tenant_name,tenant_email,tenant_phone,tenant_address,industry,location,efficiency
T174,2024-01-01,464,29,2856,,,,,,Page-Allen,fespinoza@example.net,+1-875-735-9232x361,"0077 Jason Wall Suite 724
Paulbury, RI 93501",Manufacturing,Surabaya,
T174,2024-01-02,932,21,3829,,,,,,Page-Allen,fespinoza@example.net,+1-875-735-9232x361,"0077 Jason Wall Suite 724
Paulbury, RI 93501",Manufacturing,Surabaya,
T174,2024-01-03,672,100,4049,,,,,,Page-Allen,fespinoza@example.net,+1-875-735-9232x361,"0077 Jason Wall Suite 724
Paulbury, RI 93501",Manufacturing,Surabaya,
T174,2024-01-04,636,26,892,,,,,,Page-Allen,fespinoza@example.net,+1-875-735-9232x361,"0077 Jason Wall Suite 724
Paulbury, RI 93501",Manufacturing,Surabaya,
T174,2024-01-05,549,93,3288,TRX1745,288763.0,12.0,Surabaya,Default,Page-Allen,fespinoza@example.net,+1-875-735-9232x361,"0077 Jason Wall Suite 724
Paulbury, RI 93501",Manufacturing,Surabaya,87.82329683698296
T175,2024-01-01,123,71,3220,,,,,,Lowe-Ortiz,tyler58@example.net,001-432-679-5493x3006,"540 Jason Ports
Markfort, DC 45178",Energy,Surabaya,
T175,2024-01-02,661,54,4451,,,,,,Lowe-Ortiz,tyler58@example.net,001-432-679-5493x3006,"540 Jason Ports
Markfort, DC 45178",Energy,Surabaya,
T175,2024-01-03,340,57,3720,,,,,,Lowe-Ortiz,tyler58@example.net,001-432-679-5493x3006,"540 Jason Ports
Markfort, DC 45178",Energy,Surabaya,
T175,2024-01-04,500,97,2898,,,,,,Lowe-Ortiz,tyler58@example.net,001-432-679-5493x3006,"540 Jason Ports
Markfort, DC 45178",Energy,Surabaya,
T175,2024-01-05,432,26,3789,TRX1755,409096.0,6.0,Bandung,Default,Lowe-Ortiz,tyler58@example.net,001-432-679-5493x3006,"540 Jason Ports
Markfort, DC 45178",Energy,Surabaya,107.96938506202164
T176,2024-01-01,694,72,3723,,,,,,"Williams, Barnes and Guerrero",robertsonjennifer@example.net,+1-209-615-2111x682,"5049 Nelson Station Apt. 638
Palmerbury, MN 46874",Tech,Jakarta,
T176,2024-01-02,403,58,1903,,,,,,"Williams, Barnes and Guerrero",robertsonjennifer@example.net,+1-209-615-2111x682,"5049 Nelson Station Apt. 638
Palmerbury, MN 46874",Tech,Jakarta,
T176,2024-01-03,930,53,643,,,,,,"Williams, Barnes and Guerrero",robertsonjennifer@example.net,+1-209-615-2111x682,"5049 Nelson Station Apt. 638
Palmerbury, MN 46874",Tech,Jakarta,
T176,2024-01-04,894,74,1936,,,,,,"Williams, Barnes and Guerrero",robertsonjennifer@example.net,+1-209-615-2111x682,"5049 Nelson Station Apt. 638
Palmerbury, MN 46874",Tech,Jakarta,
T176,2024-01-05,968,85,1480,TRX1765,125836.0,6.0,Bogor,No-Default,"Williams, Barnes and Guerrero",robertsonjennifer@example.net,+1-209-615-2111x682,"5049 Nelson Station Apt. 638
Palmerbury, MN 46874",Tech,Jakarta,85.02432432432433
T177,2024-01-01,903,60,3671,,,,,,Craig-Morris,coxdavid@example.org,6996253069,"643 Thomas Wall Suite 514
West Maryville, CA 79794",Energy,Bogor,
T177,2024-01-02,953,84,4126,,,,,,Craig-Morris,coxdavid@example.org,6996253069,"643 Thomas Wall Suite 514
West Maryville, CA 79794",Energy,Bogor,
T177,2024-01-03,478,54,3271,,,,,,Craig-Morris,coxdavid@example.org,6996253069,"643 Thomas Wall Suite 514
West Maryville, CA 79794",Energy,Bogor,
T177,2024-01-04,55,95,1323,,,,,,Craig-Morris,coxdavid@example.org,6996253069,"643 Thomas Wall Suite 514
West Maryville, CA 79794",Energy,Bogor,
T177,2024-01-05,765,20,1938,TRX1775,82527.0,6.0,Bandung,Default,Craig-Morris,coxdavid@example.org,6996253069,"643 Thomas Wall Suite 514
West Maryville, CA 79794",Energy,Bogor,42.583591331269346
T178,2024-01-01,656,91,845,,,,,,"Clark, Morton and Ramsey",burnspamela@example.org,528-884-4530,"11630 Ashley Curve
North Royburgh, AK 30908",FMCG,Surabaya,
T178,2024-01-02,590,82,2632,,,,,,"Clark, Morton and Ramsey",burnspamela@example.org,528-884-4530,"11630 Ashley Curve
North Royburgh, AK 30908",FMCG,Surabaya,
T178,2024-01-03,71,50,2667,,,,,,"Clark, Morton and Ramsey",burnspamela@example.org,528-884-4530,"11630 Ashley Curve
North Royburgh, AK 30908",FMCG,Surabaya,
T178,2024-01-04,109,53,2094,,,,,,"Clark, Morton and Ramsey",burnspamela@example.org,528-884-4530,"11630 Ashley Curve
North Royburgh, AK 30908",FMCG,Surabaya,
T178,2024-01-05,126,94,4503,TRX1785,345151.0,12.0,Bandung,Default,"Clark, Morton and Ramsey",burnspamela@example.org,528-884-4530,"11630 Ashley Curve
North Royburgh, AK 30908",FMCG,Surabaya,76.64912280701755
T179,2024-01-01,524,37,2312,,,,,,Johnson and Sons,kyletaylor@example.org,+1-321-519-1928x0868,"57381 Calhoun Loaf
West Katherine, PW 91462",Manufacturing,Bogor,
T179,2024-01-02,866,48,1714,,,,,,Johnson and Sons,kyletaylor@example.org,+1-321-519-1928x0868,"57381 Calhoun Loaf
West Katherine, PW 91462",Manufacturing,Bogor,
T179,2024-01-03,73,76,2346,,,,,,Johnson and Sons,kyletaylor@example.org,+1-321-519-1928x0868,"57381 Calhoun Loaf
West Katherine, PW 91462",Manufacturing,Bogor,
T179,2024-01-04,290,30,3160,,,,,,Johnson and Sons,kyletaylor@example.org,+1-321-519-1928x0868,"57381 Calhoun Loaf
West Katherine, PW 91462",Manufacturing,Bogor,
T179,2024-01-05,22,71,1355,TRX1795,229546.0,6.0,Bogor,No-Default,Johnson and Sons,kyletaylor@example.org,+1-321-519-1928x0868,"57381 Calhoun Loaf
West Katherine, PW 91462",Manufacturing,Bogor,169.40664206642066
T180,2024-01-01,849,98,4400,,,,,,"Hubbard, Young and Cortez",jason38@example.com,(873)920-9446x99107,"6227 Paul Route Apt. 110
North Dean, OK 67013",Manufacturing,Cikarang,
T180,2024-01-02,339,70,712,,,,,,"Hubbard, Young and Cortez",jason38@example.com,(873)920-9446x99107,"6227 Paul Route Apt. 110
North Dean, OK 67013",Manufacturing,Cikarang,
T180,2024-01-03,749,33,4572,,,,,,"Hubbard, Young and Cortez",jason38@example.com,(873)920-9446x99107,"6227 Paul Route Apt. 110
North Dean, OK 67013",Manufacturing,Cikarang,
T180,2024-01-04,17,81,2286,,,,,,"Hubbard, Young and Cortez",jason38@example.com,(873)920-9446x99107,"6227 Paul Route Apt. 110
North Dean, OK 67013",Manufacturing,Cikarang,
T180,2024-01-05,71,99,4841,TRX1805,48310.0,3.0,Bogor,No-Default,"Hubbard, Young and Cortez",jason38@example.com,(873)920-9446x99107,"6227 Paul Route Apt. 110
North Dean, OK 67013",Manufacturing,Cikarang,9.979343110927495
T181,2024-01-01,186,19,4299,,,,,,Schultz Group,vgibson@example.net,+1-636-721-4258x96738,"57078 William Walks Apt. 344
Lake Christine, VT 46109",Utilities,Cikarang,
T181,2024-01-02,506,58,4800,,,,,,Schultz Group,vgibson@example.net,+1-636-721-4258x96738,"57078 William Walks Apt. 344
Lake Christine, VT 46109",Utilities,Cikarang,
T181,2024-01-03,996,83,2568,,,,,,Schultz Group,vgibson@example.net,+1-636-721-4258x96738,"57078 William Walks Apt. 344
Lake Christine, VT 46109",Utilities,Cikarang,
T181,2024-01-04,818,53,623,,,,,,Schultz Group,vgibson@example.net,+1-636-721-4258x96738,"57078 William Walks Apt. 344
Lake Christine, VT 46109",Utilities,Cikarang,
T181,2024-01-05,464,66,2912,TRX1815,93506.0,3.0,Bogor,Default,Schultz Group,vgibson@example.net,+1-636-721-4258x96738,"57078 William Walks Apt. 344
Lake Christine, VT 46109",Utilities,Cikarang,32.11057692307692
T182,2024-01-01,869,80,3619,,,,,,Bauer-Everett,ellismelissa@example.org,(669)933-3639,"81581 Combs Freeway Suite 399
South Elizabethmouth, SC 11037",Tech,Cikarang,
T182,2024-01-02,480,45,2901,,,,,,Bauer-Everett,ellismelissa@example.org,(669)933-3639,"81581 Combs Freeway Suite 399
South Elizabethmouth, SC 11037",Tech,Cikarang,
T182,2024-01-03,877,17,1614,,,,,,Bauer-Everett,ellismelissa@example.org,(669)933-3639,"81581 Combs Freeway Suite 399
South Elizabethmouth, SC 11037",Tech,Cikarang,
T182,2024-01-04,281,26,961,,,,,,Bauer-Everett,ellismelissa@example.org,(669)933-3639,"81581 Combs Freeway Suite 399
South Elizabethmouth, SC 11037",Tech,Cikarang,
T182,2024-01-05,259,61,2693,TRX1825,447413.0,12.0,Surabaya,Default,Bauer-Everett,ellismelissa@example.org,(669)933-3639,"81581 Combs Freeway Suite 399
South Elizabethmouth, SC 11037",Tech,Cikarang,166.13924990716671
T183,2024-01-01,253,11,3394,,,,,,Thomas-Wilson,moconnor@example.net,5297734530,"79842 Krueger Trace
Krystalhaven, AR 67026",FMCG,Surabaya,
T183,2024-01-02,129,30,4970,,,,,,Thomas-Wilson,moconnor@example.net,5297734530,"79842 Krueger Trace
Krystalhaven, AR 67026",FMCG,Surabaya,
T183,2024-01-03,711,88,3874,,,,,,Thomas-Wilson,moconnor@example.net,5297734530,"79842 Krueger Trace
Krystalhaven, AR 67026",FMCG,Surabaya,
T183,2024-01-04,971,93,3619,,,,,,Thomas-Wilson,moconnor@example.net,5297734530,"79842 Krueger Trace
Krystalhaven, AR 67026",FMCG,Surabaya,
T183,2024-01-05,920,70,4650,TRX1835,433279.0,3.0,Bandung,Default,Thomas-Wilson,moconnor@example.net,5297734530,"79842 Krueger Trace
Krystalhaven, AR 67026",FMCG,Surabaya,93.17827956989247
T184,2024-01-01,439,82,4290,,,,,,Stephens LLC,natalie77@example.com,240.335.0473x69684,"83777 Tran Extension
Mcclurefurt, PA 78628",Utilities,Bogor,
T184,2024-01-02,921,79,2759,,,,,,Stephens LLC,natalie77@example.com,240.335.0473x69684,"83777 Tran Extension
Mcclurefurt, PA 78628",Utilities,Bogor,
T184,2024-01-03,243,62,4635,,,,,,Stephens LLC,natalie77@example.com,240.335.0473x69684,"83777 Tran Extension
Mcclurefurt, PA 78628",Utilities,Bogor,
T184,2024-01-04,187,10,4424,,,,,,Stephens LLC,natalie77@example.com,240.335.0473x69684,"83777 Tran Extension
Mcclurefurt, PA 78628",Utilities,Bogor,
T184,2024-01-05,140,98,4690,TRX1845,267368.0,3.0,Bogor,No-Default,Stephens LLC,natalie77@example.com,240.335.0473x69684,"83777 Tran Extension
Mcclurefurt, PA 78628",Utilities,Bogor,57.00810234541578
T185,2024-01-01,449,90,3720,,,,,,Swanson-Gutierrez,joel74@example.org,723.824.3299,"78654 Jones Villages
Port Joseph, CT 57406",Manufacturing,Cikarang,
T185,2024-01-02,860,41,2335,,,,,,Swanson-Gutierrez,joel74@example.org,723.824.3299,"78654 Jones Villages
Port Joseph, CT 57406",Manufacturing,Cikarang,
T185,2024-01-03,304,88,2499,,,,,,Swanson-Gutierrez,joel74@example.org,723.824.3299,"78654 Jones Villages
Port Joseph, CT 57406",Manufacturing,Cikarang,
T185,2024-01-04,262,85,4578,,,,,,Swanson-Gutierrez,joel74@example.org,723.824.3299,"78654 Jones Villages
Port Joseph, CT 57406",Manufacturing,Cikarang,
T185,2024-01-05,332,80,2961,TRX1855,482008.0,6.0,Bandung,No-Default,Swanson-Gutierrez,joel74@example.org,723.824.3299,"78654 Jones Villages
Port Joseph, CT 57406",Manufacturing,Cikarang,162.7855454238433
T186,2024-01-01,200,76,2833,,,,,,"Galloway, Jackson and Strickland",charlespowell@example.net,(535)758-2842x950,"6090 Christian Glens Apt. 302
Garciaberg, AL 36886",Manufacturing,Cikarang,
T186,2024-01-02,215,29,2112,,,,,,"Galloway, Jackson and Strickland",charlespowell@example.net,(535)758-2842x950,"6090 Christian Glens Apt. 302
Garciaberg, AL 36886",Manufacturing,Cikarang,
T186,2024-01-03,15,58,2790,,,,,,"Galloway, Jackson and Strickland",charlespowell@example.net,(535)758-2842x950,"6090 Christian Glens Apt. 302
Garciaberg, AL 36886",Manufacturing,Cikarang,
T186,2024-01-04,248,50,515,,,,,,"Galloway, Jackson and Strickland",charlespowell@example.net,(535)758-2842x950,"6090 Christian Glens Apt. 302
Garciaberg, AL 36886",Manufacturing,Cikarang,
T186,2024-01-05,730,94,1024,TRX1865,453463.0,3.0,Bandung,Default,"Galloway, Jackson and Strickland",charlespowell@example.net,(535)758-2842x950,"6090 Christian Glens Apt. 302
Garciaberg, AL 36886",Manufacturing,Cikarang,442.8349609375
T187,2024-01-01,96,44,2088,,,,,,"Fields, Patel and Santiago",dorothy67@example.com,929.407.1144,"780 Warren Inlet Apt. 551
Lake Richardview, LA 43372",Manufacturing,Bogor,
T187,2024-01-02,182,75,2046,,,,,,"Fields, Patel and Santiago",dorothy67@example.com,929.407.1144,"780 Warren Inlet Apt. 551
Lake Richardview, LA 43372",Manufacturing,Bogor,
T187,2024-01-03,444,51,2923,,,,,,"Fields, Patel and Santiago",dorothy67@example.com,929.407.1144,"780 Warren Inlet Apt. 551
Lake Richardview, LA 43372",Manufacturing,Bogor,
T187,2024-01-04,119,34,3314,,,,,,"Fields, Patel and Santiago",dorothy67@example.com,929.407.1144,"780 Warren Inlet Apt. 551
Lake Richardview, LA 43372",Manufacturing,Bogor,
T187,2024-01-05,852,56,1132,TRX1875,65733.0,12.0,Bogor,Default,"Fields, Patel and Santiago",dorothy67@example.com,929.407.1144,"780 Warren Inlet Apt. 551
Lake Richardview, LA 43372",Manufacturing,Bogor,58.06802120141343
T188,2024-01-01,57,49,1819,,,,,,Sims-Flores,michaellucas@example.net,(614)292-6032x3856,"PSC 8894, Box 1529
APO AE 72519",FMCG,Jakarta,
T188,2024-01-02,913,30,2869,,,,,,Sims-Flores,michaellucas@example.net,(614)292-6032x3856,"PSC 8894, Box 1529
APO AE 72519",FMCG,Jakarta,
T188,2024-01-03,15,27,4662,,,,,,Sims-Flores,michaellucas@example.net,(614)292-6032x3856,"PSC 8894, Box 1529
APO AE 72519",FMCG,Jakarta,
T188,2024-01-04,183,42,3705,,,,,,Sims-Flores,michaellucas@example.net,(614)292-6032x3856,"PSC 8894, Box 1529
APO AE 72519",FMCG,Jakarta,
T188,2024-01-05,992,65,2764,TRX1885,371485.0,6.0,Cikarang,No-Default,Sims-Flores,michaellucas@example.net,(614)292-6032x3856,"PSC 8894, Box 1529
APO AE 72519",FMCG,Jakarta,134.40123010130247
T189,2024-01-01,508,30,515,,,,,,Lewis-Mccarty,harringtondanielle@example.org,+1-211-576-1028x7396,"2089 William Plains Suite 566
Katherinechester, OK 54390",Tech,Jakarta,
T189,2024-01-02,795,78,1340,,,,,,Lewis-Mccarty,harringtondanielle@example.org,+1-211-576-1028x7396,"2089 William Plains Suite 566
Katherinechester, OK 54390",Tech,Jakarta,
T189,2024-01-03,605,29,3613,,,,,,Lewis-Mccarty,harringtondanielle@example.org,+1-211-576-1028x7396,"2089 William Plains Suite 566
Katherinechester, OK 54390",Tech,Jakarta,
T189,2024-01-04,484,52,4483,,,,,,Lewis-Mccarty,harringtondanielle@example.org,+1-211-576-1028x7396,"2089 William Plains Suite 566
Katherinechester, OK 54390",Tech,Jakarta,
T189,2024-01-05,859,92,2131,TRX1895,39246.0,3.0,Cikarang,Default,Lewis-Mccarty,harringtondanielle@example.org,+1-211-576-1028x7396,"2089 William Plains Suite 566
Katherinechester, OK 54390",Tech,Jakarta,18.41670577193806
T190,2024-01-01,449,58,2981,,,,,,Munoz-Ward,osanchez@example.com,451-473-0700,"Unit 2492 Box 1343
DPO AE 36628",Tech,Bogor,
T190,2024-01-02,964,17,682,,,,,,Munoz-Ward,osanchez@example.com,451-473-0700,"Unit 2492 Box 1343
DPO AE 36628",Tech,Bogor,
T190,2024-01-03,650,95,1372,,,,,,Munoz-Ward,osanchez@example.com,451-473-0700,"Unit 2492 Box 1343
DPO AE 36628",Tech,Bogor,
T190,2024-01-04,628,63,3622,,,,,,Munoz-Ward,osanchez@example.com,451-473-0700,"Unit 2492 Box 1343
DPO AE 36628",Tech,Bogor,
T190,2024-01-05,895,12,2877,TRX1905,202022.0,12.0,Jakarta,No-Default,Munoz-Ward,osanchez@example.com,451-473-0700,"Unit 2492 Box 1343
DPO AE 36628",Tech,Bogor,70.21967327076815
T191,2024-01-01,21,34,4122,,,,,,Maynard-Hudson,bill10@example.net,753-727-2404x604,"314 Ashley Passage
Lake Danielleside, ID 28349",Manufacturing,Cikarang,
T191,2024-01-02,445,76,1861,,,,,,Maynard-Hudson,bill10@example.net,753-727-2404x604,"314 Ashley Passage
Lake Danielleside, ID 28349",Manufacturing,Cikarang,
T191,2024-01-03,685,75,3553,,,,,,Maynard-Hudson,bill10@example.net,753-727-2404x604,"314 Ashley Passage
Lake Danielleside, ID 28349",Manufacturing,Cikarang,
T191,2024-01-04,330,53,2166,,,,,,Maynard-Hudson,bill10@example.net,753-727-2404x604,"314 Ashley Passage
Lake Danielleside, ID 28349",Manufacturing,Cikarang,
T191,2024-01-05,955,42,1696,TRX1915,70451.0,6.0,Bandung,Default,Maynard-Hudson,bill10@example.net,753-727-2404x604,"314 Ashley Passage
Lake Danielleside, ID 28349",Manufacturing,Cikarang,41.539504716981135
T192,2024-01-01,417,86,2630,,,,,,"Mcmahon, Cole and Morgan",daniel16@example.net,722.814.8502x67178,"467 Perkins Station Apt. 899
Lake William, MA 18746",Tech,Surabaya,
T192,2024-01-02,883,86,1744,,,,,,"Mcmahon, Cole and Morgan",daniel16@example.net,722.814.8502x67178,"467 Perkins Station Apt. 899
Lake William, MA 18746",Tech,Surabaya,
T192,2024-01-03,203,22,684,,,,,,"Mcmahon, Cole and Morgan",daniel16@example.net,722.814.8502x67178,"467 Perkins Station Apt. 899
Lake William, MA 18746",Tech,Surabaya,
T192,2024-01-04,136,29,2264,,,,,,"Mcmahon, Cole and Morgan",daniel16@example.net,722.814.8502x67178,"467 Perkins Station Apt. 899
Lake William, MA 18746",Tech,Surabaya,
T192,2024-01-05,17,48,822,TRX1925,125179.0,6.0,Cikarang,No-Default,"Mcmahon, Cole and Morgan",daniel16@example.net,722.814.8502x67178,"467 Perkins Station Apt. 899
Lake William, MA 18746",Tech,Surabaya,152.28588807785889
T193,2024-01-01,664,74,4693,,,,,,Kelly Ltd,mcdowellkenneth@example.net,(723)854-4573x8579,"9221 Teresa Club Apt. 195
Port Lisastad, TN 48114",Manufacturing,Bandung,
T193,2024-01-02,412,23,1572,,,,,,Kelly Ltd,mcdowellkenneth@example.net,(723)854-4573x8579,"9221 Teresa Club Apt. 195
Port Lisastad, TN 48114",Manufacturing,Bandung,
T193,2024-01-03,260,43,1568,,,,,,Kelly Ltd,mcdowellkenneth@example.net,(723)854-4573x8579,"9221 Teresa Club Apt. 195
Port Lisastad, TN 48114",Manufacturing,Bandung,
T193,2024-01-04,214,95,562,,,,,,Kelly Ltd,mcdowellkenneth@example.net,(723)854-4573x8579,"9221 Teresa Club Apt. 195
Port Lisastad, TN 48114",Manufacturing,Bandung,
T193,2024-01-05,572,38,3187,TRX1935,272002.0,12.0,Bandung,Default,Kelly Ltd,mcdowellkenneth@example.net,(723)854-4573x8579,"9221 Teresa Club Apt. 195
Port Lisastad, TN 48114",Manufacturing,Bandung,85.34734860370254
T194,2024-01-01,830,33,4945,,,,,,King-Fuentes,iwashington@example.com,958-967-5245,"968 Mcconnell Vista
Garciaside, MD 39591",Manufacturing,Bandung,
T194,2024-01-02,966,17,1925,,,,,,King-Fuentes,iwashington@example.com,958-967-5245,"968 Mcconnell Vista
Garciaside, MD 39591",Manufacturing,Bandung,
T194,2024-01-03,773,57,3491,,,,,,King-Fuentes,iwashington@example.com,958-967-5245,"968 Mcconnell Vista
Garciaside, MD 39591",Manufacturing,Bandung,
T194,2024-01-04,633,65,610,,,,,,King-Fuentes,iwashington@example.com,958-967-5245,"968 Mcconnell Vista
Garciaside, MD 39591",Manufacturing,Bandung,
T194,2024-01-05,527,50,933,TRX1945,415970.0,12.0,Cikarang,Default,King-Fuentes,iwashington@example.com,958-967-5245,"968 Mcconnell Vista
Garciaside, MD 39591",Manufacturing,Bandung,445.84137191854234
T195,2024-01-01,414,42,2704,,,,,,"Smith, Guzman and Murphy",chasesandoval@example.net,(575)625-8070,"118 Nelson Ramp Suite 342
Stephenchester, LA 33322",Energy,Jakarta,
T195,2024-01-02,466,69,901,,,,,,"Smith, Guzman and Murphy",chasesandoval@example.net,(575)625-8070,"118 Nelson Ramp Suite 342
Stephenchester, LA 33322",Energy,Jakarta,
T195,2024-01-03,433,72,1138,,,,,,"Smith, Guzman and Murphy",chasesandoval@example.net,(575)625-8070,"118 Nelson Ramp Suite 342
Stephenchester, LA 33322",Energy,Jakarta,
T195,2024-01-04,124,56,1318,,,,,,"Smith, Guzman and Murphy",chasesandoval@example.net,(575)625-8070,"118 Nelson Ramp Suite 342
Stephenchester, LA 33322",Energy,Jakarta,
T195,2024-01-05,644,43,624,TRX1955,313869.0,6.0,Bogor,No-Default,"Smith, Guzman and Murphy",chasesandoval@example.net,(575)625-8070,"118 Nelson Ramp Suite 342
Stephenchester, LA 33322",Energy,Jakarta,502.9951923076923
T196,2024-01-01,611,45,1073,,,,,,Mooney-Smith,wholt@example.net,(638)363-0589,"USCGC Johnson
FPO AE 34998",Utilities,Surabaya,
T196,2024-01-02,262,85,4909,,,,,,Mooney-Smith,wholt@example.net,(638)363-0589,"USCGC Johnson
FPO AE 34998",Utilities,Surabaya,
T196,2024-01-03,505,27,3776,,,,,,Mooney-Smith,wholt@example.net,(638)363-0589,"USCGC Johnson
FPO AE 34998",Utilities,Surabaya,
T196,2024-01-04,187,43,2231,,,,,,Mooney-Smith,wholt@example.net,(638)363-0589,"USCGC Johnson
FPO AE 34998",Utilities,Surabaya,
T196,2024-01-05,559,36,3789,TRX1965,433750.0,12.0,Bogor,No-Default,Mooney-Smith,wholt@example.net,(638)363-0589,"USCGC Johnson
FPO AE 34998",Utilities,Surabaya,114.4761150699393
T197,2024-01-01,41,54,2564,,,,,,Heath Group,jacksonamy@example.com,(908)596-5330,"88467 Tracy Avenue
Vazquezview, SC 14646",Utilities,Bogor,
T197,2024-01-02,738,51,3713,,,,,,Heath Group,jacksonamy@example.com,(908)596-5330,"88467 Tracy Avenue
Vazquezview, SC 14646",Utilities,Bogor,
T197,2024-01-03,506,60,4867,,,,,,Heath Group,jacksonamy@example.com,(908)596-5330,"88467 Tracy Avenue
Vazquezview, SC 14646",Utilities,Bogor,
T197,2024-01-04,21,74,3842,,,,,,Heath Group,jacksonamy@example.com,(908)596-5330,"88467 Tracy Avenue
Vazquezview, SC 14646",Utilities,Bogor,
T197,2024-01-05,972,20,3486,TRX1975,432071.0,12.0,Bogor,Default,Heath Group,jacksonamy@example.com,(908)596-5330,"88467 Tracy Avenue
Vazquezview, SC 14646",Utilities,Bogor,123.94463568559954
T198,2024-01-01,469,33,3330,,,,,,Anderson-Bautista,juliejefferson@example.org,001-607-778-6292x0079,"USCGC Lindsey
FPO AA 71621",Manufacturing,Cikarang,
T198,2024-01-02,965,39,1640,,,,,,Anderson-Bautista,juliejefferson@example.org,001-607-778-6292x0079,"USCGC Lindsey
FPO AA 71621",Manufacturing,Cikarang,
T198,2024-01-03,293,12,1064,,,,,,Anderson-Bautista,juliejefferson@example.org,001-607-778-6292x0079,"USCGC Lindsey
FPO AA 71621",Manufacturing,Cikarang,
T198,2024-01-04,213,27,613,,,,,,Anderson-Bautista,juliejefferson@example.org,001-607-778-6292x0079,"USCGC Lindsey
FPO AA 71621",Manufacturing,Cikarang,
T198,2024-01-05,114,81,2185,TRX1985,428229.0,6.0,Surabaya,No-Default,Anderson-Bautista,juliejefferson@example.org,001-607-778-6292x0079,"USCGC Lindsey
FPO AA 71621",Manufacturing,Cikarang,195.9858123569794
T199,2024-01-01,869,38,1773,,,,,,Wallace-Spears,jonesronald@example.com,589.785.6994,"369 James Common Suite 741
Wendyberg, TN 60419",Tech,Jakarta,
T199,2024-01-02,1000,47,3114,,,,,,Wallace-Spears,jonesronald@example.com,589.785.6994,"369 James Common Suite 741
Wendyberg, TN 60419",Tech,Jakarta,
T199,2024-01-03,708,77,4366,,,,,,Wallace-Spears,jonesronald@example.com,589.785.6994,"369 James Common Suite 741
Wendyberg, TN 60419",Tech,Jakarta,
T199,2024-01-04,952,16,2424,,,,,,Wallace-Spears,jonesronald@example.com,589.785.6994,"369 James Common Suite 741
Wendyberg, TN 60419",Tech,Jakarta,
T199,2024-01-05,322,42,1120,TRX1995,130825.0,12.0,Bandung,Default,Wallace-Spears,jonesronald@example.com,589.785.6994,"369 James Common Suite 741
Wendyberg, TN 60419",Tech,Jakarta,116.80803571428571
